timestamp,pm25,completitud_observada,estacion,fuera_rango_valido,hora,dia_semana,mes,evaluable,particion
2024-07-20 13:00:00-03:00,13.233333333333333,1.0,Curva de Maroñas,False,13,5,7,True,entrenamiento
2024-07-20 14:00:00-03:00,12.3,1.0,Curva de Maroñas,False,14,5,7,True,entrenamiento
2024-07-20 15:00:00-03:00,13.05,1.0,Curva de Maroñas,False,15,5,7,True,entrenamiento
2024-07-20 16:00:00-03:00,15.533333333333333,1.0,Curva de Maroñas,False,16,5,7,True,entrenamiento
2024-07-20 17:00:00-03:00,32.56666666666667,1.0,Curva de Maroñas,False,17,5,7,True,entrenamiento
2024-07-20 18:00:00-03:00,21.6,1.0,Curva de Maroñas,False,18,5,7,True,entrenamiento
2024-07-20 19:00:00-03:00,33.15,1.0,Curva de Maroñas,False,19,5,7,True,entrenamiento
2024-07-20 20:00:00-03:00,23.816666666666666,1.0,Curva de Maroñas,False,20,5,7,True,entrenamiento
2024-07-20 21:00:00-03:00,20.116666666666667,1.0,Curva de Maroñas,False,21,5,7,True,entrenamiento
2024-07-20 22:00:00-03:00,15.8,1.0,Curva de Maroñas,False,22,5,7,True,entrenamiento
2024-07-20 23:00:00-03:00,17.333333333333332,1.0,Curva de Maroñas,False,23,5,7,True,entrenamiento
2024-07-21 00:00:00-03:00,19.933333333333334,1.0,Curva de Maroñas,False,0,6,7,True,entrenamiento
2024-07-21 01:00:00-03:00,18.15,1.0,Curva de Maroñas,False,1,6,7,True,entrenamiento
2024-07-21 02:00:00-03:00,14.133333333333333,1.0,Curva de Maroñas,False,2,6,7,True,entrenamiento
2024-07-21 03:00:00-03:00,10.066666666666666,1.0,Curva de Maroñas,False,3,6,7,True,entrenamiento
2024-07-21 04:00:00-03:00,13.716666666666667,1.0,Curva de Maroñas,False,4,6,7,True,entrenamiento
2024-07-21 05:00:00-03:00,9.766666666666667,1.0,Curva de Maroñas,False,5,6,7,True,entrenamiento
2024-07-21 06:00:00-03:00,10.9,1.0,Curva de Maroñas,False,6,6,7,True,entrenamiento
2024-07-21 07:00:00-03:00,12.416666666666666,1.0,Curva de Maroñas,False,7,6,7,True,entrenamiento
2024-07-21 08:00:00-03:00,17.566666666666666,1.0,Curva de Maroñas,False,8,6,7,True,entrenamiento
2024-07-21 09:00:00-03:00,21.716666666666665,1.0,Curva de Maroñas,False,9,6,7,True,entrenamiento
2024-07-21 10:00:00-03:00,27.3,0.9666666666666667,Curva de Maroñas,False,10,6,7,True,entrenamiento
2024-07-21 11:00:00-03:00,29.133333333333333,1.0,Curva de Maroñas,False,11,6,7,True,entrenamiento
2024-07-21 12:00:00-03:00,22.916666666666668,1.0,Curva de Maroñas,False,12,6,7,True,entrenamiento
2024-07-21 13:00:00-03:00,17.616666666666667,1.0,Curva de Maroñas,False,13,6,7,True,entrenamiento
2024-07-21 14:00:00-03:00,22.1,1.0,Curva de Maroñas,False,14,6,7,True,entrenamiento
2024-07-21 15:00:00-03:00,29.816666666666666,1.0,Curva de Maroñas,False,15,6,7,True,entrenamiento
2024-07-21 16:00:00-03:00,22.783333333333335,1.0,Curva de Maroñas,False,16,6,7,True,entrenamiento
2024-07-21 17:00:00-03:00,18.2,1.0,Curva de Maroñas,False,17,6,7,True,entrenamiento
2024-07-21 18:00:00-03:00,19.05,1.0,Curva de Maroñas,False,18,6,7,True,entrenamiento
2024-07-21 19:00:00-03:00,28.766666666666666,1.0,Curva de Maroñas,False,19,6,7,True,entrenamiento
2024-07-21 20:00:00-03:00,26.05,1.0,Curva de Maroñas,False,20,6,7,True,entrenamiento
2024-07-21 21:00:00-03:00,29.35,1.0,Curva de Maroñas,False,21,6,7,True,entrenamiento
2024-07-21 22:00:00-03:00,41.333333333333336,1.0,Curva de Maroñas,False,22,6,7,True,entrenamiento
2024-07-21 23:00:00-03:00,85.88333333333334,1.0,Curva de Maroñas,False,23,6,7,True,entrenamiento
2024-07-22 00:00:00-03:00,97.46666666666667,1.0,Curva de Maroñas,False,0,0,7,True,entrenamiento
2024-07-22 01:00:00-03:00,42.36666666666667,1.0,Curva de Maroñas,False,1,0,7,True,entrenamiento
2024-07-22 02:00:00-03:00,19.6,1.0,Curva de Maroñas,False,2,0,7,True,entrenamiento
2024-07-22 03:00:00-03:00,30.016666666666666,1.0,Curva de Maroñas,False,3,0,7,True,entrenamiento
2024-07-22 04:00:00-03:00,10.633333333333333,1.0,Curva de Maroñas,False,4,0,7,True,entrenamiento
2024-07-22 05:00:00-03:00,8.283333333333333,1.0,Curva de Maroñas,False,5,0,7,True,entrenamiento
2024-07-22 06:00:00-03:00,37.2,1.0,Curva de Maroñas,False,6,0,7,True,entrenamiento
2024-07-22 07:00:00-03:00,45.0,1.0,Curva de Maroñas,False,7,0,7,True,entrenamiento
2024-07-22 08:00:00-03:00,32.03333333333333,1.0,Curva de Maroñas,False,8,0,7,True,entrenamiento
2024-07-22 09:00:00-03:00,36.56666666666667,1.0,Curva de Maroñas,False,9,0,7,True,entrenamiento
2024-07-22 10:00:00-03:00,33.61666666666667,0.9666666666666667,Curva de Maroñas,False,10,0,7,True,entrenamiento
2024-07-22 11:00:00-03:00,35.516666666666666,1.0,Curva de Maroñas,False,11,0,7,True,entrenamiento
2024-07-22 12:00:00-03:00,12.45,1.0,Curva de Maroñas,False,12,0,7,True,entrenamiento
2024-07-22 13:00:00-03:00,15.4,1.0,Curva de Maroñas,False,13,0,7,True,entrenamiento
2024-07-22 14:00:00-03:00,15.383333333333333,1.0,Curva de Maroñas,False,14,0,7,True,entrenamiento
2024-07-22 15:00:00-03:00,16.45,1.0,Curva de Maroñas,False,15,0,7,True,entrenamiento
2024-07-22 16:00:00-03:00,19.933333333333334,1.0,Curva de Maroñas,False,16,0,7,True,entrenamiento
2024-07-22 17:00:00-03:00,27.0,1.0,Curva de Maroñas,False,17,0,7,True,entrenamiento
2024-07-22 18:00:00-03:00,39.8,1.0,Curva de Maroñas,False,18,0,7,True,entrenamiento
2024-07-22 19:00:00-03:00,60.266666666666666,1.0,Curva de Maroñas,False,19,0,7,True,entrenamiento
2024-07-22 20:00:00-03:00,52.61666666666667,1.0,Curva de Maroñas,False,20,0,7,True,entrenamiento
2024-07-22 21:00:00-03:00,38.9,1.0,Curva de Maroñas,False,21,0,7,True,entrenamiento
2024-07-22 22:00:00-03:00,33.63333333333333,1.0,Curva de Maroñas,False,22,0,7,True,entrenamiento
2024-07-22 23:00:00-03:00,20.583333333333332,1.0,Curva de Maroñas,False,23,0,7,True,entrenamiento
2024-07-23 00:00:00-03:00,19.533333333333335,1.0,Curva de Maroñas,False,0,1,7,True,entrenamiento
2024-07-23 01:00:00-03:00,17.766666666666666,1.0,Curva de Maroñas,False,1,1,7,True,entrenamiento
2024-07-23 02:00:00-03:00,17.966666666666665,1.0,Curva de Maroñas,False,2,1,7,True,entrenamiento
2024-07-23 03:00:00-03:00,17.983333333333334,1.0,Curva de Maroñas,False,3,1,7,True,entrenamiento
2024-07-23 04:00:00-03:00,20.4,1.0,Curva de Maroñas,False,4,1,7,True,entrenamiento
2024-07-23 05:00:00-03:00,19.683333333333334,1.0,Curva de Maroñas,False,5,1,7,True,entrenamiento
2024-07-23 06:00:00-03:00,20.133333333333333,1.0,Curva de Maroñas,False,6,1,7,True,entrenamiento
2024-07-23 07:00:00-03:00,27.816666666666666,1.0,Curva de Maroñas,False,7,1,7,True,entrenamiento
2024-07-23 08:00:00-03:00,23.3,1.0,Curva de Maroñas,False,8,1,7,True,entrenamiento
2024-07-23 09:00:00-03:00,25.75,1.0,Curva de Maroñas,False,9,1,7,True,entrenamiento
2024-07-23 10:00:00-03:00,24.216666666666665,0.9666666666666667,Curva de Maroñas,False,10,1,7,True,entrenamiento
2024-07-23 11:00:00-03:00,27.783333333333335,1.0,Curva de Maroñas,False,11,1,7,True,entrenamiento
2024-07-23 12:00:00-03:00,22.1,1.0,Curva de Maroñas,False,12,1,7,True,entrenamiento
2024-07-23 13:00:00-03:00,26.183333333333334,1.0,Curva de Maroñas,False,13,1,7,True,entrenamiento
2024-07-23 14:00:00-03:00,20.9,1.0,Curva de Maroñas,False,14,1,7,True,entrenamiento
2024-07-23 15:00:00-03:00,17.85,1.0,Curva de Maroñas,False,15,1,7,True,entrenamiento
2024-07-23 16:00:00-03:00,28.8,1.0,Curva de Maroñas,False,16,1,7,True,entrenamiento
2024-07-23 17:00:00-03:00,22.716666666666665,1.0,Curva de Maroñas,False,17,1,7,True,entrenamiento
2024-07-23 18:00:00-03:00,44.68333333333333,0.9833333333333333,Curva de Maroñas,False,18,1,7,True,entrenamiento
2024-07-23 19:00:00-03:00,48.45,1.0,Curva de Maroñas,False,19,1,7,True,entrenamiento
2024-07-23 20:00:00-03:00,54.28333333333333,1.0,Curva de Maroñas,False,20,1,7,True,entrenamiento
2024-07-23 21:00:00-03:00,71.65,1.0,Curva de Maroñas,False,21,1,7,True,entrenamiento
2024-07-23 22:00:00-03:00,82.56666666666666,1.0,Curva de Maroñas,False,22,1,7,True,entrenamiento
2024-07-23 23:00:00-03:00,72.6,1.0,Curva de Maroñas,False,23,1,7,True,entrenamiento
2024-07-24 00:00:00-03:00,44.78333333333333,1.0,Curva de Maroñas,False,0,2,7,True,entrenamiento
2024-07-24 01:00:00-03:00,14.733333333333333,1.0,Curva de Maroñas,False,1,2,7,True,entrenamiento
2024-07-24 02:00:00-03:00,10.816666666666666,1.0,Curva de Maroñas,False,2,2,7,True,entrenamiento
2024-07-24 03:00:00-03:00,9.866666666666667,1.0,Curva de Maroñas,False,3,2,7,True,entrenamiento
2024-07-24 04:00:00-03:00,10.516666666666667,1.0,Curva de Maroñas,False,4,2,7,True,entrenamiento
2024-07-24 05:00:00-03:00,12.25,1.0,Curva de Maroñas,False,5,2,7,True,entrenamiento
2024-07-24 06:00:00-03:00,14.483333333333333,1.0,Curva de Maroñas,False,6,2,7,True,entrenamiento
2024-07-24 07:00:00-03:00,15.316666666666666,1.0,Curva de Maroñas,False,7,2,7,True,entrenamiento
2024-07-24 08:00:00-03:00,16.3,1.0,Curva de Maroñas,False,8,2,7,True,entrenamiento
2024-07-24 09:00:00-03:00,14.55,1.0,Curva de Maroñas,False,9,2,7,True,entrenamiento
2024-07-24 10:00:00-03:00,13.433333333333334,0.9666666666666667,Curva de Maroñas,False,10,2,7,True,entrenamiento
2024-07-24 11:00:00-03:00,13.083333333333334,1.0,Curva de Maroñas,False,11,2,7,True,entrenamiento
2024-07-24 12:00:00-03:00,14.983333333333333,1.0,Curva de Maroñas,False,12,2,7,True,entrenamiento
2024-07-24 13:00:00-03:00,17.933333333333334,1.0,Curva de Maroñas,False,13,2,7,True,entrenamiento
2024-07-24 14:00:00-03:00,20.066666666666666,1.0,Curva de Maroñas,False,14,2,7,True,entrenamiento
2024-07-24 15:00:00-03:00,20.366666666666667,1.0,Curva de Maroñas,False,15,2,7,True,entrenamiento
2024-07-24 16:00:00-03:00,21.816666666666666,1.0,Curva de Maroñas,False,16,2,7,True,entrenamiento
2024-07-24 17:00:00-03:00,34.85,1.0,Curva de Maroñas,False,17,2,7,True,entrenamiento
2024-07-24 18:00:00-03:00,39.05,1.0,Curva de Maroñas,False,18,2,7,True,entrenamiento
2024-07-24 19:00:00-03:00,49.483333333333334,1.0,Curva de Maroñas,False,19,2,7,True,entrenamiento
2024-07-24 20:00:00-03:00,25.5,1.0,Curva de Maroñas,False,20,2,7,True,entrenamiento
2024-07-24 21:00:00-03:00,21.55,1.0,Curva de Maroñas,False,21,2,7,True,entrenamiento
2024-07-24 22:00:00-03:00,33.1,1.0,Curva de Maroñas,False,22,2,7,True,entrenamiento
2024-07-24 23:00:00-03:00,26.366666666666667,1.0,Curva de Maroñas,False,23,2,7,True,entrenamiento
2024-07-25 00:00:00-03:00,25.9,1.0,Curva de Maroñas,False,0,3,7,True,entrenamiento
2024-07-25 01:00:00-03:00,30.916666666666668,1.0,Curva de Maroñas,False,1,3,7,True,entrenamiento
2024-07-25 02:00:00-03:00,29.9,1.0,Curva de Maroñas,False,2,3,7,True,entrenamiento
2024-07-25 03:00:00-03:00,15.866666666666667,1.0,Curva de Maroñas,False,3,3,7,True,entrenamiento
2024-07-25 04:00:00-03:00,7.866666666666666,1.0,Curva de Maroñas,False,4,3,7,True,entrenamiento
2024-07-25 05:00:00-03:00,5.3,1.0,Curva de Maroñas,False,5,3,7,True,entrenamiento
2024-07-25 06:00:00-03:00,3.816666666666667,1.0,Curva de Maroñas,False,6,3,7,True,entrenamiento
2024-07-25 07:00:00-03:00,7.766666666666667,1.0,Curva de Maroñas,False,7,3,7,True,entrenamiento
2024-07-25 08:00:00-03:00,8.683333333333334,1.0,Curva de Maroñas,False,8,3,7,True,entrenamiento
2024-07-25 09:00:00-03:00,7.05,1.0,Curva de Maroñas,False,9,3,7,True,entrenamiento
2024-07-25 10:00:00-03:00,5.65,0.9666666666666667,Curva de Maroñas,False,10,3,7,True,entrenamiento
2024-07-25 11:00:00-03:00,5.916666666666667,0.9833333333333333,Curva de Maroñas,False,11,3,7,True,entrenamiento
2024-07-25 12:00:00-03:00,6.016666666666667,1.0,Curva de Maroñas,False,12,3,7,True,entrenamiento
2024-07-25 13:00:00-03:00,6.983333333333333,1.0,Curva de Maroñas,False,13,3,7,True,entrenamiento
2024-07-25 14:00:00-03:00,5.483333333333333,1.0,Curva de Maroñas,False,14,3,7,True,entrenamiento
2024-07-25 15:00:00-03:00,5.633333333333334,1.0,Curva de Maroñas,False,15,3,7,True,entrenamiento
2024-07-25 16:00:00-03:00,5.516666666666667,1.0,Curva de Maroñas,False,16,3,7,True,entrenamiento
2024-07-25 17:00:00-03:00,11.8,1.0,Curva de Maroñas,False,17,3,7,True,entrenamiento
2024-07-25 18:00:00-03:00,33.25,1.0,Curva de Maroñas,False,18,3,7,True,entrenamiento
2024-07-25 19:00:00-03:00,45.95,1.0,Curva de Maroñas,False,19,3,7,True,entrenamiento
2024-07-25 20:00:00-03:00,66.15,1.0,Curva de Maroñas,False,20,3,7,True,entrenamiento
2024-07-25 21:00:00-03:00,90.56666666666666,1.0,Curva de Maroñas,False,21,3,7,True,entrenamiento
2024-07-25 22:00:00-03:00,89.11666666666666,1.0,Curva de Maroñas,False,22,3,7,True,entrenamiento
2024-07-25 23:00:00-03:00,71.33333333333333,1.0,Curva de Maroñas,False,23,3,7,True,entrenamiento
2024-07-26 00:00:00-03:00,91.73333333333333,1.0,Curva de Maroñas,False,0,4,7,True,entrenamiento
2024-07-26 01:00:00-03:00,87.28333333333333,1.0,Curva de Maroñas,False,1,4,7,True,entrenamiento
2024-07-26 02:00:00-03:00,82.58333333333333,1.0,Curva de Maroñas,False,2,4,7,True,entrenamiento
2024-07-26 03:00:00-03:00,104.11666666666666,1.0,Curva de Maroñas,False,3,4,7,True,entrenamiento
2024-07-26 04:00:00-03:00,69.8,1.0,Curva de Maroñas,False,4,4,7,True,entrenamiento
2024-07-26 05:00:00-03:00,64.23333333333333,1.0,Curva de Maroñas,False,5,4,7,True,entrenamiento
2024-07-26 06:00:00-03:00,53.3,1.0,Curva de Maroñas,False,6,4,7,True,entrenamiento
2024-07-26 07:00:00-03:00,60.13333333333333,1.0,Curva de Maroñas,False,7,4,7,True,entrenamiento
2024-07-26 08:00:00-03:00,84.2,1.0,Curva de Maroñas,False,8,4,7,True,entrenamiento
2024-07-26 09:00:00-03:00,90.68333333333334,1.0,Curva de Maroñas,False,9,4,7,True,entrenamiento
2024-07-26 10:00:00-03:00,49.233333333333334,0.9666666666666667,Curva de Maroñas,False,10,4,7,True,entrenamiento
2024-07-26 11:00:00-03:00,28.566666666666666,1.0,Curva de Maroñas,False,11,4,7,True,entrenamiento
2024-07-26 12:00:00-03:00,13.283333333333333,1.0,Curva de Maroñas,False,12,4,7,True,entrenamiento
2024-07-26 13:00:00-03:00,15.05,1.0,Curva de Maroñas,False,13,4,7,True,entrenamiento
2024-07-26 14:00:00-03:00,14.566666666666666,1.0,Curva de Maroñas,False,14,4,7,True,entrenamiento
2024-07-26 15:00:00-03:00,10.516666666666667,1.0,Curva de Maroñas,False,15,4,7,True,entrenamiento
2024-07-26 16:00:00-03:00,10.0,1.0,Curva de Maroñas,False,16,4,7,True,entrenamiento
2024-07-26 17:00:00-03:00,8.816666666666666,1.0,Curva de Maroñas,False,17,4,7,True,entrenamiento
2024-07-26 18:00:00-03:00,11.85,1.0,Curva de Maroñas,False,18,4,7,True,entrenamiento
2024-07-26 19:00:00-03:00,33.18333333333333,1.0,Curva de Maroñas,False,19,4,7,True,entrenamiento
2024-07-26 20:00:00-03:00,49.1,1.0,Curva de Maroñas,False,20,4,7,True,entrenamiento
2024-07-26 21:00:00-03:00,37.583333333333336,1.0,Curva de Maroñas,False,21,4,7,True,entrenamiento
2024-07-26 22:00:00-03:00,33.766666666666666,1.0,Curva de Maroñas,False,22,4,7,True,entrenamiento
2024-07-26 23:00:00-03:00,88.45,1.0,Curva de Maroñas,False,23,4,7,True,entrenamiento
2024-07-27 00:00:00-03:00,49.68333333333333,1.0,Curva de Maroñas,False,0,5,7,True,entrenamiento
2024-07-27 01:00:00-03:00,48.65,1.0,Curva de Maroñas,False,1,5,7,True,entrenamiento
2024-07-27 02:00:00-03:00,25.716666666666665,1.0,Curva de Maroñas,False,2,5,7,True,entrenamiento
2024-07-27 03:00:00-03:00,107.76666666666667,0.9833333333333333,Curva de Maroñas,False,3,5,7,True,entrenamiento
2024-07-27 04:00:00-03:00,43.9,1.0,Curva de Maroñas,False,4,5,7,True,entrenamiento
2024-07-27 05:00:00-03:00,24.333333333333332,1.0,Curva de Maroñas,False,5,5,7,True,entrenamiento
2024-07-27 06:00:00-03:00,31.983333333333334,1.0,Curva de Maroñas,False,6,5,7,True,entrenamiento
2024-07-27 07:00:00-03:00,34.0,1.0,Curva de Maroñas,False,7,5,7,True,entrenamiento
2024-07-27 08:00:00-03:00,24.533333333333335,1.0,Curva de Maroñas,False,8,5,7,True,entrenamiento
2024-07-27 09:00:00-03:00,37.9,1.0,Curva de Maroñas,False,9,5,7,True,entrenamiento
2024-07-27 10:00:00-03:00,25.366666666666667,0.9666666666666667,Curva de Maroñas,False,10,5,7,True,entrenamiento
2024-07-27 11:00:00-03:00,11.55,1.0,Curva de Maroñas,False,11,5,7,True,entrenamiento
2024-07-27 12:00:00-03:00,10.616666666666667,1.0,Curva de Maroñas,False,12,5,7,True,entrenamiento
2024-07-27 13:00:00-03:00,16.533333333333335,1.0,Curva de Maroñas,False,13,5,7,True,entrenamiento
2024-07-27 14:00:00-03:00,15.683333333333334,1.0,Curva de Maroñas,False,14,5,7,True,entrenamiento
2024-07-27 15:00:00-03:00,21.383333333333333,1.0,Curva de Maroñas,False,15,5,7,True,entrenamiento
2024-07-27 16:00:00-03:00,20.566666666666666,1.0,Curva de Maroñas,False,16,5,7,True,entrenamiento
2024-07-27 17:00:00-03:00,15.033333333333333,1.0,Curva de Maroñas,False,17,5,7,True,entrenamiento
2024-07-27 18:00:00-03:00,20.766666666666666,1.0,Curva de Maroñas,False,18,5,7,True,entrenamiento
2024-07-27 19:00:00-03:00,40.28333333333333,1.0,Curva de Maroñas,False,19,5,7,True,entrenamiento
2024-07-27 20:00:00-03:00,73.83333333333333,1.0,Curva de Maroñas,False,20,5,7,True,entrenamiento
2024-07-27 21:00:00-03:00,110.68333333333334,1.0,Curva de Maroñas,False,21,5,7,True,entrenamiento
2024-07-27 22:00:00-03:00,87.63333333333334,1.0,Curva de Maroñas,False,22,5,7,True,entrenamiento
2024-07-27 23:00:00-03:00,62.55,1.0,Curva de Maroñas,False,23,5,7,True,entrenamiento
2024-07-28 00:00:00-03:00,42.45,1.0,Curva de Maroñas,False,0,6,7,True,entrenamiento
2024-07-28 01:00:00-03:00,25.233333333333334,1.0,Curva de Maroñas,False,1,6,7,True,entrenamiento
2024-07-28 02:00:00-03:00,14.7,1.0,Curva de Maroñas,False,2,6,7,True,entrenamiento
2024-07-28 03:00:00-03:00,6.566666666666666,1.0,Curva de Maroñas,False,3,6,7,True,entrenamiento
2024-07-28 04:00:00-03:00,5.983333333333333,1.0,Curva de Maroñas,False,4,6,7,True,entrenamiento
2024-07-28 05:00:00-03:00,8.25,1.0,Curva de Maroñas,False,5,6,7,True,entrenamiento
2024-07-28 06:00:00-03:00,6.85,1.0,Curva de Maroñas,False,6,6,7,True,entrenamiento
2024-07-28 07:00:00-03:00,7.316666666666666,1.0,Curva de Maroñas,False,7,6,7,True,entrenamiento
2024-07-28 08:00:00-03:00,5.833333333333333,1.0,Curva de Maroñas,False,8,6,7,True,entrenamiento
2024-07-28 09:00:00-03:00,4.0,1.0,Curva de Maroñas,False,9,6,7,True,entrenamiento
2024-07-28 10:00:00-03:00,3.433333333333333,0.9666666666666667,Curva de Maroñas,False,10,6,7,True,entrenamiento
2024-07-28 11:00:00-03:00,3.95,1.0,Curva de Maroñas,False,11,6,7,True,entrenamiento
2024-07-28 12:00:00-03:00,5.833333333333333,1.0,Curva de Maroñas,False,12,6,7,True,entrenamiento
2024-07-28 13:00:00-03:00,19.75,1.0,Curva de Maroñas,False,13,6,7,True,entrenamiento
2024-07-28 14:00:00-03:00,5.566666666666666,1.0,Curva de Maroñas,False,14,6,7,True,entrenamiento
2024-07-28 15:00:00-03:00,5.05,1.0,Curva de Maroñas,False,15,6,7,True,entrenamiento
2024-07-28 16:00:00-03:00,6.383333333333334,1.0,Curva de Maroñas,False,16,6,7,True,entrenamiento
2024-07-28 17:00:00-03:00,9.2,1.0,Curva de Maroñas,False,17,6,7,True,entrenamiento
2024-07-28 18:00:00-03:00,22.4,1.0,Curva de Maroñas,False,18,6,7,True,entrenamiento
2024-07-28 19:00:00-03:00,29.466666666666665,1.0,Curva de Maroñas,False,19,6,7,True,entrenamiento
2024-07-28 20:00:00-03:00,46.4,1.0,Curva de Maroñas,False,20,6,7,True,entrenamiento
2024-07-28 21:00:00-03:00,98.05,1.0,Curva de Maroñas,False,21,6,7,True,entrenamiento
2024-07-28 22:00:00-03:00,175.95,1.0,Curva de Maroñas,False,22,6,7,True,entrenamiento
2024-07-28 23:00:00-03:00,277.21666666666664,1.0,Curva de Maroñas,False,23,6,7,True,entrenamiento
2024-07-29 00:00:00-03:00,285.1333333333333,1.0,Curva de Maroñas,False,0,0,7,True,entrenamiento
2024-07-29 01:00:00-03:00,270.78333333333336,1.0,Curva de Maroñas,False,1,0,7,True,entrenamiento
2024-07-29 02:00:00-03:00,182.41666666666666,1.0,Curva de Maroñas,False,2,0,7,True,entrenamiento
2024-07-29 03:00:00-03:00,107.46666666666667,1.0,Curva de Maroñas,False,3,0,7,True,entrenamiento
2024-07-29 04:00:00-03:00,78.9,1.0,Curva de Maroñas,False,4,0,7,True,entrenamiento
2024-07-29 05:00:00-03:00,78.95,1.0,Curva de Maroñas,False,5,0,7,True,entrenamiento
2024-07-29 06:00:00-03:00,11.066666666666666,1.0,Curva de Maroñas,False,6,0,7,True,entrenamiento
2024-07-29 07:00:00-03:00,3.0,1.0,Curva de Maroñas,False,7,0,7,True,entrenamiento
2024-07-29 08:00:00-03:00,3.033333333333333,1.0,Curva de Maroñas,False,8,0,7,True,entrenamiento
2024-07-29 09:00:00-03:00,3.1166666666666667,1.0,Curva de Maroñas,False,9,0,7,True,entrenamiento
2024-07-29 10:00:00-03:00,3.15,0.9666666666666667,Curva de Maroñas,False,10,0,7,True,entrenamiento
2024-07-29 11:00:00-03:00,4.216666666666667,1.0,Curva de Maroñas,False,11,0,7,True,entrenamiento
2024-07-29 12:00:00-03:00,3.033333333333333,1.0,Curva de Maroñas,False,12,0,7,True,entrenamiento
2024-07-29 13:00:00-03:00,3.1666666666666665,1.0,Curva de Maroñas,False,13,0,7,True,entrenamiento
2024-07-29 14:00:00-03:00,3.0,1.0,Curva de Maroñas,False,14,0,7,True,entrenamiento
2024-07-29 15:00:00-03:00,3.183333333333333,1.0,Curva de Maroñas,False,15,0,7,True,entrenamiento
2024-07-29 16:00:00-03:00,4.383333333333334,1.0,Curva de Maroñas,False,16,0,7,True,entrenamiento
2024-07-29 17:00:00-03:00,6.433333333333334,1.0,Curva de Maroñas,False,17,0,7,True,entrenamiento
2024-07-29 18:00:00-03:00,28.9,1.0,Curva de Maroñas,False,18,0,7,True,entrenamiento
2024-07-29 19:00:00-03:00,59.5,1.0,Curva de Maroñas,False,19,0,7,True,entrenamiento
2024-07-29 20:00:00-03:00,96.58333333333333,1.0,Curva de Maroñas,False,20,0,7,True,entrenamiento
2024-07-29 21:00:00-03:00,93.61666666666666,1.0,Curva de Maroñas,False,21,0,7,True,entrenamiento
2024-07-29 22:00:00-03:00,115.61666666666666,1.0,Curva de Maroñas,False,22,0,7,True,entrenamiento
2024-07-29 23:00:00-03:00,87.23333333333333,1.0,Curva de Maroñas,False,23,0,7,True,entrenamiento
2024-07-30 00:00:00-03:00,56.333333333333336,1.0,Curva de Maroñas,False,0,1,7,True,entrenamiento
2024-07-30 01:00:00-03:00,28.733333333333334,1.0,Curva de Maroñas,False,1,1,7,True,entrenamiento
2024-07-30 02:00:00-03:00,21.233333333333334,1.0,Curva de Maroñas,False,2,1,7,True,entrenamiento
2024-07-30 03:00:00-03:00,18.333333333333332,1.0,Curva de Maroñas,False,3,1,7,True,entrenamiento
2024-07-30 04:00:00-03:00,10.466666666666667,1.0,Curva de Maroñas,False,4,1,7,True,entrenamiento
2024-07-30 05:00:00-03:00,9.083333333333334,1.0,Curva de Maroñas,False,5,1,7,True,entrenamiento
2024-07-30 06:00:00-03:00,11.45,1.0,Curva de Maroñas,False,6,1,7,True,entrenamiento
2024-07-30 07:00:00-03:00,12.683333333333334,1.0,Curva de Maroñas,False,7,1,7,True,entrenamiento
2024-07-30 08:00:00-03:00,11.416666666666666,1.0,Curva de Maroñas,False,8,1,7,True,entrenamiento
2024-07-30 09:00:00-03:00,11.25,1.0,Curva de Maroñas,False,9,1,7,True,entrenamiento
2024-07-30 10:00:00-03:00,8.2,0.9666666666666667,Curva de Maroñas,False,10,1,7,True,entrenamiento
2024-07-30 11:00:00-03:00,6.333333333333333,1.0,Curva de Maroñas,False,11,1,7,True,entrenamiento
2024-07-30 12:00:00-03:00,5.05,1.0,Curva de Maroñas,False,12,1,7,True,entrenamiento
2024-07-30 13:00:00-03:00,10.566666666666666,1.0,Curva de Maroñas,False,13,1,7,True,entrenamiento
2024-07-30 14:00:00-03:00,7.883333333333334,1.0,Curva de Maroñas,False,14,1,7,True,entrenamiento
2024-07-30 15:00:00-03:00,4.6,1.0,Curva de Maroñas,False,15,1,7,True,entrenamiento
2024-07-30 16:00:00-03:00,6.783333333333333,1.0,Curva de Maroñas,False,16,1,7,True,entrenamiento
2024-07-30 17:00:00-03:00,8.6,1.0,Curva de Maroñas,False,17,1,7,True,entrenamiento
2024-07-30 18:00:00-03:00,42.15,1.0,Curva de Maroñas,False,18,1,7,True,entrenamiento
2024-07-30 19:00:00-03:00,29.8,1.0,Curva de Maroñas,False,19,1,7,True,entrenamiento
2024-07-30 20:00:00-03:00,25.833333333333332,1.0,Curva de Maroñas,False,20,1,7,True,entrenamiento
2024-07-30 21:00:00-03:00,19.15,1.0,Curva de Maroñas,False,21,1,7,True,entrenamiento
2024-07-30 22:00:00-03:00,12.733333333333333,1.0,Curva de Maroñas,False,22,1,7,True,entrenamiento
2024-07-30 23:00:00-03:00,9.6,1.0,Curva de Maroñas,False,23,1,7,True,entrenamiento
2024-07-31 00:00:00-03:00,7.083333333333333,1.0,Curva de Maroñas,False,0,2,7,True,entrenamiento
2024-07-31 01:00:00-03:00,4.35,1.0,Curva de Maroñas,False,1,2,7,True,entrenamiento
2024-07-31 02:00:00-03:00,4.4,1.0,Curva de Maroñas,False,2,2,7,True,entrenamiento
